//SPECIAL AREA P929 0 AGL - 1700 MSL - END
//SPECIAL AREA R43 0 AGL - 1600 AGL - START
60.17558;69.29312;60.17556;69.29147;RESTRICT;
60.17556;69.29147;60.17564;69.28986;RESTRICT;
60.17564;69.28986;60.17581;69.28824;RESTRICT;
60.17581;69.28824;60.17608;69.28671;RESTRICT;
60.17608;69.28671;60.17645;69.28525;RESTRICT;
60.17645;69.28525;60.17690;69.28387;RESTRICT;
60.17690;69.28387;60.17743;69.28262;RESTRICT;
60.17743;69.28262;60.17802;69.28152;RESTRICT;
60.17802;69.28152;60.17869;69.28058;RESTRICT;
60.17869;69.28058;60.17940;69.27979;RESTRICT;
60.17940;69.27979;60.18016;69.27921;RESTRICT;
60.18016;69.27921;60.18095;69.27878;RESTRICT;
60.18095;69.27878;60.18176;69.27856;RESTRICT;
60.18176;69.27856;60.18257;69.27856;RESTRICT;
60.18257;69.27856;60.18338;69.27875;RESTRICT;
60.18338;69.27875;60.18417;69.27911;RESTRICT;
60.18417;69.27911;60.18493;69.27969;RESTRICT;
60.18493;69.27969;60.18565;69.28046;RESTRICT;
60.18565;69.28046;60.18633;69.28137;RESTRICT;
60.18633;69.28137;60.18694;69.28247;RESTRICT;
60.18694;69.28247;60.18747;69.28369;RESTRICT;
60.18747;69.28369;60.18793;69.28503;RESTRICT;
60.18793;69.28503;60.18831;69.28650;RESTRICT;
60.18831;69.28650;60.18859;69.28802;RESTRICT;
60.18859;69.28802;60.18879;69.28961;RESTRICT;
60.18879;69.28961;60.18888;69.29126;RESTRICT;
60.18888;69.29126;60.18889;69.29193;RESTRICT;
//SPECIAL AREA R940 0 AGL - 1000 MSL - END
//SPECIAL AREA R941 0 AGL - 4300 MSL - START
70.36666;68.33527;70.36660;68.33832;RESTRICT;
70.36660;68.33832;70.36642;68.34128;RESTRICT;
70.36642;68.34128;70.36611;68.34418;RESTRICT;
70.36611;68.34418;70.36568;68.34692;RESTRICT;
70.36568;68.34692;70.36516;68.34952;RESTRICT;
70.36516;68.34952;70.36452;68.35187;RESTRICT;
70.36452;68.35187;70.36379;68.35400;RESTRICT;
70.36379;68.35400;70.36299;68.35583;RESTRICT;
70.36299;68.35583;70.36211;68.35736;RESTRICT;
70.36211;68.35736;70.36118;68.35858;RESTRICT;
70.36118;68.35858;70.36020;68.35944;RESTRICT;
70.36020;68.35944;70.35920;68.35992;RESTRICT;
70.35920;68.35992;70.35818;68.36008;RESTRICT;
70.35818;68.36008;70.35717;68.35983;RESTRICT;
70.35717;68.35983;70.35617;68.35922;RESTRICT;
70.35617;68.35922;70.35521;68.35828;RESTRICT;
70.35521;68.35828;70.35429;68.35696;RESTRICT;
70.35429;68.35696;70.35343;68.35535;RESTRICT;
70.35343;68.35535;70.35265;68.35339;RESTRICT;
70.35265;68.35339;70.35194;68.35123;RESTRICT;
70.35194;68.35123;70.35134;68.34879;RESTRICT;
70.35134;68.34879;70.35084;68.34613;RESTRICT;
70.35084;68.34613;70.35045;68.34335;RESTRICT;
70.35045;68.34335;70.35018;68.34042;RESTRICT;
70.35018;68.34042;70.35003;68.33743;RESTRICT;
70.35003;68.33743;70.35000;68.33441;RESTRICT;
70.35000;68.33441;70.35010;68.33139;RESTRICT;
70.35010;68.33139;70.35032;68.32846;RESTRICT;
70.35032;68.32846;70.35066;68.32559;RESTRICT;
70.35066;68.32559;70.35111;68.32288;RESTRICT;
70.35111;68.32288;70.35168;68.32037;RESTRICT;
70.35168;68.32037;70.35233;68.31805;RESTRICT;
70.35233;68.31805;70.35308;68.31601;RESTRICT;
70.35308;68.31601;70.35391;68.31427;RESTRICT;
70.35391;68.31427;70.35480;68.31281;RESTRICT;
70.35480;68.31281;70.35575;68.31171;RESTRICT;
70.35575;68.31171;70.35674;68.31094;RESTRICT;
70.35674;68.31094;70.35775;68.31055;RESTRICT;
70.35775;68.31055;70.35876;68.31052;RESTRICT;
70.35876;68.31052;70.35977;68.31085;RESTRICT;
70.35977;68.31085;70.36076;68.31158;RESTRICT;
70.36076;68.31158;70.36172;68.31262;RESTRICT;
70.36172;68.31262;70.36262;68.31403;RESTRICT;
70.36262;68.31403;70.36346;68.31573;RESTRICT;
70.36346;68.31573;70.36422;68.31775;RESTRICT;
70.36422;68.31775;70.36490;68.32001;RESTRICT;
70.36490;68.32001;70.36547;68.32251;RESTRICT;
70.36547;68.32251;70.36594;68.32520;RESTRICT;
70.36594;68.32520;70.36630;68.32803;RESTRICT;
70.36630;68.32803;70.36654;68.33096;RESTRICT;
70.36654;68.33096;70.36665;68.33398;RESTRICT;
70.36665;68.33398;70.36666;68.33527;RESTRICT;
//SPECIAL AREA R941 0 AGL - 4300 MSL - END
//SPECIAL AREA R942 0 AGL - 4300 MSL - START
70.46083;68.29584;70.46077;68.29886;RESTRICT;
70.46077;68.29886;70.46059;68.30185;RESTRICT;
70.46059;68.30185;70.46028;68.30475;RESTRICT;
70.46028;68.30475;70.45985;68.30753;RESTRICT;
70.45985;68.30753;70.45933;68.31012;RESTRICT;
70.45933;68.31012;70.45869;68.31250;RESTRICT;
70.45869;68.31250;70.45796;68.31464;RESTRICT;
70.45796;68.31464;70.45716;68.31650;RESTRICT;
70.45716;68.31650;70.45628;68.31802;RESTRICT;
70.45628;68.31802;70.45535;68.31924;RESTRICT;
70.45535;68.31924;70.45437;68.32010;RESTRICT;
70.45437;68.32010;70.45337;68.32059;RESTRICT;
70.45337;68.32059;70.45235;68.32074;RESTRICT;
70.45235;68.32074;70.45134;68.32050;RESTRICT;
70.45134;68.32050;70.45034;68.31989;RESTRICT;
70.45034;68.31989;70.44938;68.31891;RESTRICT;
70.44938;68.31891;70.44846;68.31760;RESTRICT;
70.44846;68.31760;70.44760;68.31598;RESTRICT;
70.44760;68.31598;70.44682;68.31403;RESTRICT;
70.44682;68.31403;70.44611;68.31183;RESTRICT;
70.44611;68.31183;70.44551;68.30939;RESTRICT;
70.44551;68.30939;70.44501;68.30673;RESTRICT;
70.44501;68.30673;70.44462;68.30392;RESTRICT;
70.44462;68.30392;70.44435;68.30099;RESTRICT;
70.44435;68.30099;70.44420;68.29800;RESTRICT;
70.44420;68.29800;70.44417;68.29495;RESTRICT;
70.44417;68.29495;70.44427;68.29193;RESTRICT;
70.44427;68.29193;70.44449;68.28897;RESTRICT;
70.44449;68.28897;70.44483;68.28610;RESTRICT;
70.44483;68.28610;70.44528;68.28339;RESTRICT;
70.44528;68.28339;70.44585;68.28085;RESTRICT;
70.44585;68.28085;70.44650;68.27853;RESTRICT;
70.44650;68.27853;70.44725;68.27649;RESTRICT;
70.44725;68.27649;70.44808;68.27472;RESTRICT;
70.44808;68.27472;70.44897;68.27325;RESTRICT;
70.44897;68.27325;70.44992;68.27216;RESTRICT;
70.44992;68.27216;70.45090;68.27139;RESTRICT;
70.45090;68.27139;70.45192;68.27100;RESTRICT;
70.45192;68.27100;70.45293;68.27097;RESTRICT;
70.45293;68.27097;70.45394;68.27130;RESTRICT;
70.45394;68.27130;70.45493;68.27200;RESTRICT;
70.45493;68.27200;70.45589;68.27307;RESTRICT;
70.45589;68.27307;70.45679;68.27448;RESTRICT;
70.45679;68.27448;70.45763;68.27618;RESTRICT;
70.45763;68.27618;70.45839;68.27820;RESTRICT;
70.45839;68.27820;70.45907;68.28049;RESTRICT;
70.45907;68.28049;70.45964;68.28299;RESTRICT;
70.45964;68.28299;70.46011;68.28571;RESTRICT;
70.46011;68.28571;70.46047;68.28854;RESTRICT;
70.46047;68.28854;70.46071;68.29150;RESTRICT;
70.46071;68.29150;70.46082;68.29453;RESTRICT;
70.46082;68.29453;70.46083;68.29584;RESTRICT;
//SPECIAL AREA R942 0 AGL - 4300 MSL - END
//SPECIAL AREA R943 0 AGL - 4300 MSL - START
65.80500;74.38916;65.80494;74.39163;RESTRICT;
65.80494;74.39163;65.80476;74.39407;RESTRICT;
65.80476;74.39407;65.80445;74.39645;RESTRICT;
65.80445;74.39645;65.80402;74.39871;RESTRICT;
65.80402;74.39871;65.80350;74.40082;RESTRICT;
65.80350;74.40082;65.80286;74.40277;RESTRICT;
65.80286;74.40277;65.80213;74.40451;RESTRICT;
65.80213;74.40451;65.80133;74.40604;RESTRICT;
65.80133;74.40604;65.80045;74.40729;RESTRICT;
65.80045;74.40729;65.79951;74.40826;RESTRICT;
65.79951;74.40826;65.79855;74.40897;RESTRICT;
65.79855;74.40897;65.79754;74.40939;RESTRICT;
65.79754;74.40939;65.79652;74.40948;RESTRICT;
65.79652;74.40948;65.79551;74.40930;RESTRICT;
65.79551;74.40930;65.79451;74.40881;RESTRICT;
65.79451;74.40881;65.79355;74.40802;RESTRICT;
65.79355;74.40802;65.79263;74.40695;RESTRICT;
65.79263;74.40695;65.79177;74.40561;RESTRICT;
65.79177;74.40561;65.79099;74.40402;RESTRICT;
65.79099;74.40402;65.79028;74.40222;RESTRICT;
65.79028;74.40222;65.78968;74.40024;RESTRICT;
